beavCaptID,camDeployID,lodgeNumber,lodgeType,Season,inOutWater,timeOnLand
7925,395,197,Lake,Summer,Yes,13
7926,395,197,Lake,Summer,Yes,4
7927,395,197,Lake,Summer,Yes,23
7928,395,197,Lake,Summer,Yes,5
7931,395,197,Lake,Summer,Yes,27
7932,395,197,Lake,Summer,Yes,9
7933,395,197,Lake,Summer,Yes,20
7935,395,197,Lake,Summer,Yes,22
7936,395,197,Lake,Summer,Yes,5
7937,396,197,Lake,Summer,Yes,16
7939,396,197,Lake,Summer,Yes,15
7941,396,197,Lake,Summer,Yes,18
7942,396,197,Lake,Summer,Yes,14
7943,396,197,Lake,Summer,Yes,26
7944,396,197,Lake,Summer,Yes,12
7945,396,197,Lake,Summer,Yes,30
7946,396,197,Lake,Summer,Yes,8
7950,396,197,Lake,Summer,Yes,4
7951,396,197,Lake,Summer,Yes,3
7953,396,197,Lake,Summer,Yes,26
7954,396,197,Lake,Summer,Yes,7
7955,396,197,Lake,Summer,Yes,7
7957,396,197,Lake,Summer,Yes,17
7958,396,197,Lake,Summer,Yes,15
7959,396,197,Lake,Summer,Yes,14
7960,396,197,Lake,Summer,Yes,20
7961,396,197,Lake,Summer,Yes,18
7963,396,197,Lake,Summer,Yes,25
7965,396,197,Lake,Summer,Yes,11
7967,396,197,Lake,Summer,Yes,2
7969,396,197,Lake,Summer,Yes,2
7970,396,197,Lake,Summer,Yes,2
7972,396,197,Lake,Summer,Yes,17
7973,396,197,Lake,Summer,Yes,7
7974,396,197,Lake,Summer,Yes,4
7976,396,197,Lake,Summer,Yes,10
7979,396,197,Lake,Summer,Yes,13
7982,396,197,Lake,Summer,Yes,17
7983,396,197,Lake,Summer,Yes,14
